Sensor,Site,Date_Time,light,temp,mv,pH
HOBO pH logger,OA_Shallow,11/7/2021 7:15,,23.14,-67.71,7.9
HOBO pH logger,OA_Shallow,11/7/2021 7:30,,23.14,-67.91,7.9
HOBO pH logger,OA_Shallow,11/7/2021 7:45,,23.16,-67.81,7.9
HOBO pH logger,OA_Shallow,11/7/2021 8:00,,23.16,-67.71,7.9
HOBO pH logger,OA_Shallow,11/7/2021 8:15,,23.18,-68.56,7.91
HOBO pH logger,OA_Shallow,11/7/2021 8:30,,23.21,-69.3,7.93
HOBO pH logger,OA_Shallow,11/7/2021 8:45,,23.23,-69.91,7.94
HOBO pH logger,OA_Shallow,11/7/2021 9:00,,23.26,-70.17,7.94
HOBO pH logger,OA_Shallow,11/7/2021 9:15,,23.26,-70.27,7.94
HOBO pH logger,OA_Shallow,11/7/2021 9:30,,22.99,-69.99,7.94
HOBO pH logger,OA_Shallow,11/7/2021 9:45,,22.94,-69.8,7.94
HOBO pH logger,OA_Shallow,11/7/2021 10:00,,22.8,-70.11,7.94
HOBO pH logger,OA_Shallow,11/7/2021 10:15,,22.87,-69.19,7.92
HOBO pH logger,OA_Shallow,11/7/2021 10:30,,22.97,-67.33,7.89
HOBO pH logger,OA_Shallow,11/7/2021 10:45,,23.14,-66.96,7.88
HOBO pH logger,OA_Shallow,11/7/2021 11:00,,23.23,-68.47,7.91
HOBO pH logger,OA_Shallow,11/7/2021 11:15,,23.3,-68.5,7.91
HOBO pH logger,OA_Shallow,11/7/2021 11:30,,23.28,-67.05,7.88
HOBO pH logger,OA_Shallow,11/7/2021 11:45,,23.3,-68.05,7.9
HOBO pH logger,OA_Shallow,11/7/2021 12:00,,23.33,-63.31,7.81
HOBO pH logger,OA_Shallow,11/7/2021 12:15,,23.38,-58.58,7.72
HOBO pH logger,OA_Shallow,11/7/2021 12:30,,23.4,-54.05,7.64
HOBO pH logger,OA_Shallow,11/7/2021 12:45,,23.45,-57.58,7.7
HOBO pH logger,OA_Shallow,11/7/2021 13:00,,23.52,-59.58,7.74
HOBO pH logger,OA_Shallow,11/7/2021 13:15,,23.59,-57.38,7.7
HOBO pH logger,OA_Shallow,11/7/2021 13:30,,23.57,-60.56,7.76
HOBO pH logger,OA_Shallow,11/7/2021 13:45,,23.57,-67.64,7.89
HOBO pH logger,OA_Shallow,11/7/2021 14:00,,23.62,-66.47,7.87
HOBO pH logger,OA_Shallow,11/7/2021 14:15,,23.64,-63.91,7.82
HOBO pH logger,OA_Shallow,11/7/2021 14:30,,23.69,-67.81,7.9
HOBO pH logger,OA_Shallow,11/7/2021 14:45,,23.71,-66.74,7.88
HOBO pH logger,OA_Shallow,11/7/2021 15:00,,23.71,-64.49,7.83
HOBO pH logger,OA_Shallow,11/7/2021 15:15,,23.74,-67.61,7.89
HOBO pH logger,OA_Shallow,11/7/2021 15:30,,23.76,-69.55,7.93
HOBO pH logger,OA_Shallow,11/7/2021 15:45,,23.76,-69.64,7.93
HOBO pH logger,OA_Shallow,11/7/2021 16:00,,23.76,-69.56,7.93
HOBO pH logger,OA_Shallow,11/7/2021 16:15,,23.74,-64.83,7.84
HOBO pH logger,OA_Shallow,11/7/2021 16:30,,23.74,-65.17,7.85
HOBO pH logger,OA_Shallow,11/7/2021 16:45,,23.71,-60.52,7.76
HOBO pH logger,OA_Shallow,11/7/2021 17:00,,23.71,-66.49,7.87
HOBO pH logger,OA_Shallow,11/7/2021 17:15,,23.71,-65.97,7.86
HOBO pH logger,OA_Shallow,11/7/2021 17:30,,23.71,-63.85,7.82
HOBO pH logger,OA_Shallow,11/7/2021 17:45,,23.69,-57.67,7.7
HOBO pH logger,OA_Shallow,11/7/2021 18:00,,23.74,-61.49,7.78
HOBO pH logger,OA_Shallow,11/7/2021 18:15,,23.76,-64.67,7.84
HOBO pH logger,OA_Shallow,11/7/2021 18:30,,23.76,-64.25,7.83
HOBO pH logger,OA_Shallow,11/7/2021 18:45,,23.71,-63.41,7.81
HOBO pH logger,OA_Shallow,11/7/2021 19:00,,23.74,-65.86,7.86
HOBO pH logger,OA_Shallow,11/7/2021 19:15,,23.71,-63.36,7.81
HOBO pH logger,OA_Shallow,11/7/2021 19:30,,23.71,-61.2,7.77
HOBO pH logger,OA_Shallow,11/7/2021 19:45,,23.71,-60.2,7.75
HOBO pH logger,OA_Shallow,11/7/2021 20:00,,23.64,-67.75,7.9
HOBO pH logger,OA_Shallow,11/7/2021 20:15,,23.52,-67.91,7.9
HOBO pH logger,OA_Shallow,11/7/2021 20:30,,23.59,-64.85,7.84
HOBO pH logger,OA_Shallow,11/7/2021 20:45,,23.64,-58.92,7.73
HOBO pH logger,OA_Shallow,11/7/2021 21:00,,23.71,-67.72,7.89
HOBO pH logger,OA_Shallow,11/7/2021 21:15,,23.71,-61.96,7.78
HOBO pH logger,OA_Shallow,11/7/2021 21:30,,23.67,-64.85,7.84
HOBO pH logger,OA_Shallow,11/7/2021 21:45,,23.64,-64.16,7.83
HOBO pH logger,OA_Shallow,11/7/2021 22:00,,23.57,-63.83,7.82
HOBO pH logger,OA_Shallow,11/7/2021 22:15,,23.45,-64.52,7.83
HOBO pH logger,OA_Shallow,11/7/2021 22:30,,23.35,-64.14,7.83
HOBO pH logger,OA_Shallow,11/7/2021 22:45,,23.4,-65.42,7.85
HOBO pH logger,OA_Shallow,11/7/2021 23:00,,23.33,-66.42,7.87
HOBO pH logger,OA_Shallow,11/7/2021 23:15,,23.3,-63.02,7.81
HOBO pH logger,OA_Shallow,11/7/2021 23:30,,23.26,-63,7.81
HOBO pH logger,OA_Shallow,11/7/2021 23:45,,23.28,-60.94,7.77
HOBO pH logger,OA_Shallow,11/8/2021 0:00,,23.23,-62.35,7.79
HOBO pH logger,OA_Shallow,11/8/2021 0:15,,23.33,-55.6,7.66
HOBO pH logger,OA_Shallow,11/8/2021 0:30,,23.28,-61.25,7.77
HOBO pH logger,OA_Shallow,11/8/2021 0:45,,23.3,-59.89,7.75
HOBO pH logger,OA_Shallow,11/8/2021 1:00,,23.28,-61.17,7.77
HOBO pH logger,OA_Shallow,11/8/2021 1:15,,23.23,-62.86,7.8
HOBO pH logger,OA_Shallow,11/8/2021 1:30,,23.23,-61.72,7.78
HOBO pH logger,OA_Shallow,11/8/2021 1:45,,23.23,-61.64,7.78
HOBO pH logger,OA_Shallow,11/8/2021 2:00,,23.23,-61.33,7.77
HOBO pH logger,OA_Shallow,11/8/2021 2:15,,23.21,-62.24,7.79
HOBO pH logger,OA_Shallow,11/8/2021 2:30,,23.21,-62.22,7.79
HOBO pH logger,OA_Shallow,11/8/2021 2:45,,23.23,-60.58,7.76
HOBO pH logger,OA_Shallow,11/8/2021 3:00,,23.23,-59.25,7.73
HOBO pH logger,OA_Shallow,11/8/2021 3:15,,23.4,-45.58,7.47
HOBO pH logger,OA_Shallow,11/8/2021 3:30,,23.3,-54.64,7.65
HOBO pH logger,OA_Shallow,11/8/2021 3:45,,23.11,-58.53,7.72
HOBO pH logger,OA_Shallow,11/8/2021 4:00,,22.32,-66.27,7.87
HOBO pH logger,OA_Shallow,11/8/2021 4:15,,22.35,-65.96,7.86
HOBO pH logger,OA_Shallow,11/8/2021 4:30,,22.15,-67.36,7.89
HOBO pH logger,OA_Shallow,11/8/2021 4:45,,22.15,-66.42,7.87
HOBO pH logger,OA_Shallow,11/8/2021 5:00,,22.2,-64.92,7.85
HOBO pH logger,OA_Shallow,11/8/2021 5:15,,22.37,-61.94,7.79
HOBO pH logger,OA_Shallow,11/8/2021 5:30,,22.63,-61.67,7.78
HOBO pH logger,OA_Shallow,11/8/2021 5:45,,22.78,-62.75,7.8
HOBO pH logger,OA_Shallow,11/8/2021 6:00,,22.78,-61.5,7.78
HOBO pH logger,OA_Shallow,11/8/2021 6:15,,22.8,-63.52,7.82
HOBO pH logger,OA_Shallow,11/8/2021 6:30,,22.8,-61.63,7.78
HOBO pH logger,OA_Shallow,11/8/2021 6:45,,22.75,-57.92,7.71
HOBO pH logger,OA_Shallow,11/8/2021 7:00,,22.78,-61.72,7.78
HOBO pH logger,OA_Shallow,11/8/2021 7:15,,22.8,-65.08,7.85
HOBO pH logger,OA_Shallow,11/8/2021 7:30,,22.82,-63.63,7.82
HOBO pH logger,OA_Shallow,11/8/2021 7:45,,23.11,-67.28,7.89
HOBO pH logger,OA_Shallow,11/8/2021 8:00,,23.23,-69.05,7.92
HOBO pH logger,OA_Shallow,11/8/2021 8:15,,23.26,-69.78,7.94
HOBO pH logger,OA_Shallow,11/8/2021 8:30,,23.28,-69.66,7.93
HOBO pH logger,OA_Shallow,11/8/2021 8:45,,23.3,-69.94,7.94
HOBO pH logger,OA_Shallow,11/8/2021 9:00,,23.26,-69.16,7.92
HOBO pH logger,OA_Shallow,11/8/2021 9:15,,23.28,-69.28,7.93
HOBO pH logger,OA_Shallow,11/8/2021 9:30,,23.28,-69.02,7.92
HOBO pH logger,OA_Shallow,11/8/2021 9:45,,23.23,-67.58,7.89
HOBO pH logger,OA_Shallow,11/8/2021 10:00,,23.23,-66.85,7.88
HOBO pH logger,OA_Shallow,11/8/2021 10:15,,23.23,-66.64,7.88
HOBO pH logger,OA_Shallow,11/8/2021 10:30,,23.28,-67.17,7.89
HOBO pH logger,OA_Shallow,11/8/2021 10:45,,23.28,-65.71,7.86
HOBO pH logger,OA_Shallow,11/8/2021 11:00,,23.3,-66.36,7.87
HOBO pH logger,OA_Shallow,11/8/2021 11:15,,23.33,-64.94,7.84
HOBO pH logger,OA_Shallow,11/8/2021 11:30,,23.35,-64.91,7.84
HOBO pH logger,OA_Shallow,11/8/2021 11:45,,23.33,-66.67,7.88
HOBO pH logger,OA_Shallow,11/8/2021 12:00,,23.28,-69.28,7.93
HOBO pH logger,OA_Shallow,11/8/2021 12:15,,23.26,-69.08,7.92
HOBO pH logger,OA_Shallow,11/8/2021 12:30,,23.26,-69,7.92
HOBO pH logger,OA_Shallow,11/8/2021 12:45,,23.26,-68.46,7.91
HOBO pH logger,OA_Shallow,11/8/2021 13:00,,23.3,-66.75,7.88
HOBO pH logger,OA_Shallow,11/8/2021 13:15,,23.3,-67.33,7.89
HOBO pH logger,OA_Shallow,11/8/2021 13:30,,23.33,-65.89,7.86
HOBO pH logger,OA_Shallow,11/8/2021 13:45,,23.33,-67.11,7.88
HOBO pH logger,OA_Shallow,11/8/2021 14:00,,23.33,-67.5,7.89
HOBO pH logger,OA_Shallow,11/8/2021 14:15,,23.35,-62.05,7.79
HOBO pH logger,OA_Shallow,11/8/2021 14:30,,23.33,-65.24,7.85
HOBO pH logger,OA_Shallow,11/8/2021 14:45,,23.35,-61.77,7.78
HOBO pH logger,OA_Shallow,11/8/2021 15:00,,23.33,-64.74,7.84
HOBO pH logger,OA_Shallow,11/8/2021 15:15,,23.33,-65.05,7.84
HOBO pH logger,OA_Shallow,11/8/2021 15:30,,23.33,-65.21,7.85
HOBO pH logger,OA_Shallow,11/8/2021 15:45,,23.33,-64.16,7.83
HOBO pH logger,OA_Shallow,11/8/2021 16:00,,23.3,-65.71,7.86
HOBO pH logger,OA_Shallow,11/8/2021 16:15,,23.28,-66.52,7.87
HOBO pH logger,OA_Shallow,11/8/2021 16:30,,23.28,-66.42,7.87
HOBO pH logger,OA_Shallow,11/8/2021 16:45,,23.28,-67.92,7.9
HOBO pH logger,OA_Shallow,11/8/2021 17:00,,23.3,-68.1,7.9
HOBO pH logger,OA_Shallow,11/8/2021 17:15,,23.33,-68.03,7.9
HOBO pH logger,OA_Shallow,11/8/2021 17:30,,23.38,-67.6,7.89
HOBO pH logger,OA_Shallow,11/8/2021 17:45,,23.4,-66.55,7.87
HOBO pH logger,OA_Shallow,11/8/2021 18:00,,23.42,-67.31,7.89
HOBO pH logger,OA_Shallow,11/8/2021 18:15,,23.45,-66.06,7.86
HOBO pH logger,OA_Shallow,11/8/2021 18:30,,23.5,-66.5,7.87
HOBO pH logger,OA_Shallow,11/8/2021 18:45,,23.47,-65.74,7.86
HOBO pH logger,OA_Shallow,11/8/2021 19:00,,23.52,-66.94,7.88
HOBO pH logger,OA_Shallow,11/8/2021 19:15,,23.52,-67.1,7.88
HOBO pH logger,OA_Shallow,11/8/2021 19:30,,23.55,-67.41,7.89
HOBO pH logger,OA_Shallow,11/8/2021 19:45,,23.55,-66.89,7.88
HOBO pH logger,OA_Shallow,11/8/2021 20:00,,23.57,-66.21,7.87
HOBO pH logger,OA_Shallow,11/8/2021 20:15,,23.62,-67.38,7.89
HOBO pH logger,OA_Shallow,11/8/2021 20:30,,23.59,-64.47,7.83
HOBO pH logger,OA_Shallow,11/8/2021 20:45,,23.64,-64.27,7.83
HOBO pH logger,OA_Shallow,11/8/2021 21:00,,23.71,-64.85,7.84
HOBO pH logger,OA_Shallow,11/8/2021 21:15,,23.79,-66.81,7.88
HOBO pH logger,OA_Shallow,11/8/2021 21:30,,23.81,-63.11,7.81
HOBO pH logger,OA_Shallow,11/8/2021 21:45,,23.86,-64.46,7.83
HOBO pH logger,OA_Shallow,11/8/2021 22:00,,23.88,-66.03,7.86
HOBO pH logger,OA_Shallow,11/8/2021 22:15,,23.91,-62.53,7.8
HOBO pH logger,OA_Shallow,11/8/2021 22:30,,23.91,-59.86,7.74
HOBO pH logger,OA_Shallow,11/8/2021 22:45,,23.91,-58.03,7.71
HOBO pH logger,OA_Shallow,11/8/2021 23:00,,23.86,-55.17,7.66
HOBO pH logger,OA_Shallow,11/8/2021 23:15,,23.59,-61.38,7.77
HOBO pH logger,OA_Shallow,11/8/2021 23:30,,23.28,-68.22,7.91
HOBO pH logger,OA_Shallow,11/8/2021 23:45,,23.5,-52.66,7.61
HOBO pH logger,OA_Shallow,11/9/2021 0:00,,23.3,-59.95,7.75
HOBO pH logger,OA_Shallow,11/9/2021 0:15,,23.45,-49.8,7.55
HOBO pH logger,OA_Shallow,11/9/2021 0:30,,23.42,-52.5,7.61
HOBO pH logger,OA_Shallow,11/9/2021 0:45,,23.45,-47.99,7.52
HOBO pH logger,OA_Shallow,11/9/2021 1:00,,23.52,-44.81,7.46
HOBO pH logger,OA_Shallow,11/9/2021 1:15,,23.3,-62.35,7.79
HOBO pH logger,OA_Shallow,11/9/2021 1:30,,23.55,-42.36,7.41
HOBO pH logger,OA_Shallow,11/9/2021 1:45,,23.5,-47.49,7.51
HOBO pH logger,OA_Shallow,11/9/2021 2:00,,23.57,-39.99,7.37
HOBO pH logger,OA_Shallow,11/9/2021 2:15,,23.52,-45.83,7.48
HOBO pH logger,OA_Shallow,11/9/2021 2:30,,23.45,-51.7,7.59
HOBO pH logger,OA_Shallow,11/9/2021 2:45,,23.57,-38.38,7.34
HOBO pH logger,OA_Shallow,11/9/2021 3:00,,23.55,-42.47,7.41
HOBO pH logger,OA_Shallow,11/9/2021 3:15,,23.59,-34.59,7.27
HOBO pH logger,OA_Shallow,11/9/2021 3:30,,23.57,-45.58,7.47
HOBO pH logger,OA_Shallow,11/9/2021 3:45,,23.59,-36.17,7.3
HOBO pH logger,OA_Shallow,11/9/2021 4:00,,23.57,-40.3,7.37
HOBO pH logger,OA_Shallow,11/9/2021 4:15,,23.59,-36.95,7.31
HOBO pH logger,OA_Shallow,11/9/2021 4:30,,23.59,-36.25,7.3
HOBO pH logger,OA_Shallow,11/9/2021 4:45,,23.62,-33.88,7.25
HOBO pH logger,OA_Shallow,11/9/2021 5:00,,23.57,-37.09,7.31
HOBO pH logger,OA_Shallow,11/9/2021 5:15,,23.52,-39.09,7.35
HOBO pH logger,OA_Shallow,11/9/2021 5:30,,23.47,-42.42,7.41
HOBO pH logger,OA_Shallow,11/9/2021 5:45,,23.42,-42.31,7.41
HOBO pH logger,OA_Shallow,11/9/2021 6:00,,23.38,-46.14,7.49
HOBO pH logger,OA_Shallow,11/9/2021 6:15,,23.28,-52.14,7.6
HOBO pH logger,OA_Shallow,11/9/2021 6:30,,23.28,-51.25,7.58
HOBO pH logger,OA_Shallow,11/9/2021 6:45,,23.18,-57.81,7.71
HOBO pH logger,OA_Shallow,11/9/2021 7:00,,23.14,-60.08,7.75
HOBO pH logger,OA_Shallow,11/9/2021 7:15,,23.21,-61.78,7.78
HOBO pH logger,OA_Shallow,11/9/2021 7:30,,23.3,-61.19,7.77
HOBO pH logger,OA_Shallow,11/9/2021 7:45,,23.35,-61.49,7.78
HOBO pH logger,OA_Shallow,11/9/2021 8:00,,23.4,-63.25,7.81
HOBO pH logger,OA_Shallow,11/9/2021 8:15,,23.45,-65.22,7.85
HOBO pH logger,OA_Shallow,11/9/2021 8:30,,23.5,-65.24,7.85
HOBO pH logger,OA_Shallow,11/9/2021 8:45,,23.59,-68.38,7.91
HOBO pH logger,OA_Shallow,11/9/2021 9:00,,23.52,-65.47,7.85
HOBO pH logger,OA_Shallow,11/9/2021 9:15,,23.5,-64.42,7.83
HOBO pH logger,OA_Shallow,11/9/2021 9:30,,23.55,-66.22,7.87
HOBO pH logger,OA_Shallow,11/9/2021 9:45,,23.59,-67.8,7.9
HOBO pH logger,OA_Shallow,11/9/2021 10:00,,23.57,-67.06,7.88
HOBO pH logger,OA_Shallow,11/9/2021 10:15,,23.57,-66.31,7.87
HOBO pH logger,OA_Shallow,11/9/2021 10:30,,23.62,-67.55,7.89
HOBO pH logger,OA_Shallow,11/9/2021 10:45,,23.62,-67.94,7.9
HOBO pH logger,OA_Shallow,11/9/2021 11:00,,23.59,-67.36,7.89
HOBO pH logger,OA_Shallow,11/9/2021 11:15,,23.59,-65.94,7.86
HOBO pH logger,OA_Shallow,11/9/2021 11:30,,23.62,-66.71,7.88
HOBO pH logger,OA_Shallow,11/9/2021 11:45,,23.62,-66.11,7.86
HOBO pH logger,OA_Shallow,11/9/2021 12:00,,23.64,-66.77,7.88
HOBO pH logger,OA_Shallow,11/9/2021 12:15,,23.64,-66.63,7.87
HOBO pH logger,OA_Shallow,11/9/2021 12:30,,23.64,-65.71,7.86
HOBO pH logger,OA_Shallow,11/9/2021 12:45,,23.67,-65.02,7.84
HOBO pH logger,OA_Shallow,11/9/2021 13:00,,23.71,-67.63,7.89
HOBO pH logger,OA_Shallow,11/9/2021 13:15,,23.71,-64.21,7.83
HOBO pH logger,OA_Shallow,11/9/2021 13:30,,23.74,-64.42,7.83
HOBO pH logger,OA_Shallow,11/9/2021 13:45,,23.79,-66.94,7.88
HOBO pH logger,OA_Shallow,11/9/2021 14:00,,23.79,-65.78,7.86
HOBO pH logger,OA_Shallow,11/9/2021 14:15,,23.81,-67.91,7.9
HOBO pH logger,OA_Shallow,11/9/2021 14:30,,23.81,-67.46,7.89
HOBO pH logger,OA_Shallow,11/9/2021 14:45,,23.81,-67,7.88
HOBO pH logger,OA_Shallow,11/9/2021 15:00,,23.81,-67.06,7.88
HOBO pH logger,OA_Shallow,11/9/2021 15:15,,23.81,-65.6,7.85
HOBO pH logger,OA_Shallow,11/9/2021 15:30,,23.81,-68.53,7.91
HOBO pH logger,OA_Shallow,11/9/2021 15:45,,23.79,-68.42,7.91
HOBO pH logger,OA_Shallow,11/9/2021 16:00,,23.79,-68.97,7.92
HOBO pH logger,OA_Shallow,11/9/2021 16:15,,23.79,-68.64,7.91
HOBO pH logger,OA_Shallow,11/9/2021 16:30,,23.79,-68.05,7.9
HOBO pH logger,OA_Shallow,11/9/2021 16:45,,23.79,-68.44,7.91
HOBO pH logger,OA_Shallow,11/9/2021 17:00,,23.79,-68.17,7.9
HOBO pH logger,OA_Shallow,11/9/2021 17:15,,23.79,-68.11,7.9
HOBO pH logger,OA_Shallow,11/9/2021 17:30,,23.76,-68.27,7.9
HOBO pH logger,OA_Shallow,11/9/2021 17:45,,23.76,-68.28,7.9
HOBO pH logger,OA_Shallow,11/9/2021 18:00,,23.76,-68.44,7.91
HOBO pH logger,OA_Shallow,11/9/2021 18:15,,23.76,-68.55,7.91
HOBO pH logger,OA_Shallow,11/9/2021 18:30,,23.76,-68.24,7.9
HOBO pH logger,OA_Shallow,11/9/2021 18:45,,23.76,-68.28,7.9
HOBO pH logger,OA_Shallow,11/9/2021 19:00,,23.74,-68.63,7.91
HOBO pH logger,OA_Shallow,11/9/2021 19:15,,23.74,-68.02,7.9
HOBO pH logger,OA_Shallow,11/9/2021 19:30,,23.74,-68.08,7.9
HOBO pH logger,OA_Shallow,11/9/2021 19:45,,23.71,-68.35,7.91
HOBO pH logger,OA_Shallow,11/9/2021 20:00,,23.71,-68.52,7.91
HOBO pH logger,OA_Shallow,11/9/2021 20:15,,23.71,-68.03,7.9
HOBO pH logger,OA_Shallow,11/9/2021 20:30,,23.71,-67.92,7.9
HOBO pH logger,OA_Shallow,11/9/2021 20:45,,23.74,-67.97,7.9
HOBO pH logger,OA_Shallow,11/9/2021 21:00,,23.71,-67.41,7.89
HOBO pH logger,OA_Shallow,11/9/2021 21:15,,23.74,-66.47,7.87
HOBO pH logger,OA_Shallow,11/9/2021 21:30,,23.74,-65.24,7.85
HOBO pH logger,OA_Shallow,11/9/2021 21:45,,23.76,-64.13,7.83
HOBO pH logger,OA_Shallow,11/9/2021 22:00,,23.79,-66.49,7.87
HOBO pH logger,OA_Shallow,11/9/2021 22:15,,23.79,-67.11,7.88
HOBO pH logger,OA_Shallow,11/9/2021 22:30,,23.79,-67.25,7.89
HOBO pH logger,OA_Shallow,11/9/2021 22:45,,23.81,-66.25,7.87
HOBO pH logger,OA_Shallow,11/9/2021 23:00,,23.81,-66.86,7.88
HOBO pH logger,OA_Shallow,11/9/2021 23:15,,23.81,-65.99,7.86
HOBO pH logger,OA_Shallow,11/9/2021 23:30,,23.86,-46.05,7.48
HOBO pH logger,OA_Shallow,11/9/2021 23:45,,23.86,-51.78,7.59
HOBO pH logger,OA_Shallow,11/10/2021 0:00,,23.86,-53.06,7.62
HOBO pH logger,OA_Shallow,11/10/2021 0:15,,23.91,-39.84,7.36
HOBO pH logger,OA_Shallow,11/10/2021 0:30,,23.93,-39.91,7.37
HOBO pH logger,OA_Shallow,11/10/2021 0:45,,23.95,-37.13,7.31
HOBO pH logger,OA_Shallow,11/10/2021 1:00,,23.93,-38.58,7.34
HOBO pH logger,OA_Shallow,11/10/2021 1:15,,23.88,-51.28,7.58
HOBO pH logger,OA_Shallow,11/10/2021 1:30,,23.81,-59.24,7.73
HOBO pH logger,OA_Shallow,11/10/2021 1:45,,23.79,-58.78,7.72
HOBO pH logger,OA_Shallow,11/10/2021 2:00,,23.79,-57.02,7.69
HOBO pH logger,OA_Shallow,11/10/2021 2:15,,23.76,-57.3,7.7
HOBO pH logger,OA_Shallow,11/10/2021 2:30,,23.76,-54.47,7.64
HOBO pH logger,OA_Shallow,11/10/2021 2:45,,23.88,-35.91,7.29
HOBO pH logger,OA_Shallow,11/10/2021 3:00,,23.74,-53.08,7.62
HOBO pH logger,OA_Shallow,11/10/2021 3:15,,23.83,-37.92,7.33
HOBO pH logger,OA_Shallow,11/10/2021 3:30,,23.91,-28.27,7.14
HOBO pH logger,OA_Shallow,11/10/2021 3:45,,23.74,-46.6,7.49
HOBO pH logger,OA_Shallow,11/10/2021 4:00,,23.64,-54.99,7.65
HOBO pH logger,OA_Shallow,11/10/2021 4:15,,23.67,-47.6,7.51
HOBO pH logger,OA_Shallow,11/10/2021 4:30,,23.5,-56.86,7.69
HOBO pH logger,OA_Shallow,11/10/2021 4:45,,23.3,-59.6,7.74
HOBO pH logger,OA_Shallow,11/10/2021 5:00,,23.35,-41.77,7.4
HOBO pH logger,OA_Shallow,11/10/2021 5:15,,23.3,-46.95,7.5
HOBO pH logger,OA_Shallow,11/10/2021 5:30,,23.14,-52.64,7.61
HOBO pH logger,OA_Shallow,11/10/2021 5:45,,23.09,-56,7.67
HOBO pH logger,OA_Shallow,11/10/2021 6:00,,23.06,-59.1,7.73
HOBO pH logger,OA_Shallow,11/10/2021 6:15,,23.06,-59.91,7.75
HOBO pH logger,OA_Shallow,11/10/2021 6:30,,23.06,-59.28,7.74
HOBO pH logger,OA_Shallow,11/10/2021 6:45,,23.06,-59.17,7.73
HOBO pH logger,OA_Shallow,11/10/2021 7:00,,23.04,-58.81,7.73
HOBO pH logger,OA_Shallow,11/10/2021 7:15,,23.02,-59.7,7.74
HOBO pH logger,OA_Shallow,11/10/2021 7:30,,23.02,-59.91,7.75
HOBO pH logger,OA_Shallow,11/10/2021 7:45,,22.97,-59.78,7.75
HOBO pH logger,OA_Shallow,11/10/2021 8:00,,22.97,-59.28,7.74
HOBO pH logger,OA_Shallow,11/10/2021 8:15,,22.94,-59.33,7.74
HOBO pH logger,OA_Shallow,11/10/2021 8:30,,22.94,-59.39,7.74
HOBO pH logger,OA_Shallow,11/10/2021 8:45,,22.92,-60.02,7.75
HOBO pH logger,OA_Shallow,11/10/2021 9:00,,22.9,-60.02,7.75
HOBO pH logger,OA_Shallow,11/10/2021 9:15,,22.97,-62.72,7.8
HOBO pH logger,OA_Shallow,11/10/2021 9:30,,23.02,-65.6,7.86
HOBO pH logger,OA_Shallow,11/10/2021 9:45,,23.06,-64.94,7.84
HOBO pH logger,OA_Shallow,11/10/2021 10:00,,23.09,-64.03,7.83
HOBO pH logger,OA_Shallow,11/10/2021 10:15,,23.14,-66.53,7.87
HOBO pH logger,OA_Shallow,11/10/2021 10:30,,23.14,-61.02,7.77
HOBO pH logger,OA_Shallow,11/10/2021 10:45,,23.11,-59.45,7.74
HOBO pH logger,OA_Shallow,11/10/2021 11:00,,23.16,-65.13,7.85
HOBO pH logger,OA_Shallow,11/10/2021 11:15,,23.18,-65.61,7.86
HOBO pH logger,OA_Shallow,11/10/2021 11:30,,23.23,-66.11,7.87
HOBO pH logger,OA_Shallow,11/10/2021 11:45,,23.28,-67.02,7.88
HOBO pH logger,OA_Shallow,11/10/2021 12:00,,23.26,-61.97,7.79
HOBO pH logger,OA_Shallow,11/10/2021 12:15,,23.35,-67.19,7.89
HOBO pH logger,OA_Shallow,11/10/2021 12:30,,23.4,-66.75,7.88
HOBO pH logger,OA_Shallow,11/10/2021 12:45,,23.33,-60.03,7.75
HOBO pH logger,OA_Shallow,11/10/2021 13:00,,23.38,-62.91,7.8
HOBO pH logger,OA_Shallow,11/10/2021 13:15,,23.45,-68.44,7.91
HOBO pH logger,OA_Shallow,11/10/2021 13:30,,23.45,-61.92,7.78
HOBO pH logger,OA_Shallow,11/10/2021 13:45,,23.45,-61.92,7.78
HOBO pH logger,OA_Shallow,11/10/2021 14:00,,23.45,-58.53,7.72
HOBO pH logger,OA_Shallow,11/10/2021 14:15,,23.47,-61.6,7.78
HOBO pH logger,OA_Shallow,11/10/2021 14:30,,23.47,-60.38,7.76
HOBO pH logger,OA_Shallow,11/10/2021 14:45,,23.47,-65.5,7.85
HOBO pH logger,OA_Shallow,11/10/2021 15:00,,23.45,-67.42,7.89
HOBO pH logger,OA_Shallow,11/10/2021 15:15,,23.42,-68.11,7.9
HOBO pH logger,OA_Shallow,11/10/2021 15:30,,23.4,-68,7.9
HOBO pH logger,OA_Shallow,11/10/2021 15:45,,23.4,-67.97,7.9
HOBO pH logger,OA_Shallow,11/10/2021 16:00,,23.4,-67.63,7.89
HOBO pH logger,OA_Shallow,11/10/2021 16:15,,23.38,-66.69,7.88
HOBO pH logger,OA_Shallow,11/10/2021 16:30,,23.38,-67.28,7.89
HOBO pH logger,OA_Shallow,11/10/2021 16:45,,23.38,-65.19,7.85
HOBO pH logger,OA_Shallow,11/10/2021 17:00,,23.38,-66.31,7.87
HOBO pH logger,OA_Shallow,11/10/2021 17:15,,23.38,-65.94,7.86
HOBO pH logger,OA_Shallow,11/10/2021 17:30,,23.35,-66.8,7.88
HOBO pH logger,OA_Shallow,11/10/2021 17:45,,23.33,-66.81,7.88
HOBO pH logger,OA_Shallow,11/10/2021 18:00,,23.33,-66.61,7.87
